CustomerID,CustomerName,FirstName,LastName,BirthDate,EmailAddress,username,fullname,CUIT,Country,Document,Agent
873,Hana Hlouskova,Melvin,Xu,21/08/1985,melvin5@adventure-works.com,melvin5,Melvin Xu,,United Kingdom,AW00011474,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/7.0)
874,Daniel Martensson,Cesar,Subram,07/04/1984,cesar12@adventure-works.com,cesar12,Cesar Subram,,United Kingdom,AW00011475,"Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12B466 Safari/600.1.4"
875,Philip Walker,Erika,Navarro,16/05/1980,erika7@adventure-works.com,erika7,Erika Navarro,,United Kingdom,AW00011476,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
876,Marie LeBatelier,Tristan,Hughes,21/06/1984,tristan12@adventure-works.com,tristan12,Tristan Hughes,,Germany,AW00011477,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 2.0.50727)
877,Leyla Siavashi,Billy,Hernandez,22/02/1984,billy5@adventure-works.com,billy5,Billy Hernandez,,France,AW00011478,"Mozilla/5.0 (Linux; Android 5.0.2; VK810 4G Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
878,Miriam House,Darryl,Wu,20/10/1978,darryl6@adventure-works.com,darryl6,Darryl Wu,,France,AW00011479,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.76.4 (KHTML, like Gecko) Version/7.0.4 Safari/537.76.4"
879,Jitka Necesana,Colleen,Ma,07/03/1984,colleen16@adventure-works.com,colleen16,Colleen Ma,,France,AW00011480,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
880,Edmee Glissen,Erica,Hu,20/11/1978,erica19@adventure-works.com,erica19,Erica Hu,,Germany,AW00011481,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:40.0) Gecko/20100101 Firefox/40.0
881,Magdalena Michnova,Adrienne,Torres,16/01/1978,adrienne8@adventure-works.com,adrienne8,Adrienne Torres,,United Kingdom,AW00011482,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
882,Maryann Huddleston,Calvin,Chande,19/05/1983,calvin13@adventure-works.com,calvin13,Calvin Chande,,France,AW00011483,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; SMJB; rv:11.0) like Gecko
883,Radha Barua,Erick,Sai,03/03/1983,erick5@adventure-works.com,erick5,Erick Sai,,Germany,AW00011484,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; MDDCJS; rv:11.0) like Gecko
884,Anindya Ghatak,Donald,Chandra,04/02/1978,donald4@adventure-works.com,donald4,Donald Chandra,,United Kingdom,AW00011485,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
885,Chandrashekhar Dasgupta,Ariana,Rogers,21/05/1982,ariana17@adventure-works.com,ariana17,Ariana Rogers,,Germany,AW00011486,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; BOIE9;ENUS; rv:11.0) like Gecko
886,Debbie Molina,Morgan,Jones,05/01/1977,morgan26@adventure-works.com,morgan26,Morgan Jones,,France,AW00011487,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0"
887,Baran Jonsson,Jermaine,Lopez,20/03/1977,jermaine15@adventure-works.com,jermaine15,Jermaine Lopez,,United Kingdom,AW00011488,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/6.0.51363 Mobile/12H143 Safari/600.1.4"
888,Jai Lamble,Deborah,Goel,03/09/1976,deborah21@adventure-works.com,deborah21,Deborah Goel,,United Kingdom,AW00011489,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:38.0) Gecko/20100101 Firefox/38.0
889,Sointu Savonheimo,Danny,Rubio,05/07/1976,danny22@adventure-works.com,danny22,Danny Rubio,,France,AW00011490,Mozilla/5.0 (Windows NT 5.1; rv:41.0) Gecko/20100101 Firefox/41.0
890,Olya Izmaylov,Andre,Perez,02/04/1982,andre20@adventure-works.com,andre20,Andre Perez,,United Kingdom,AW00011491,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)
891,Taneli Riutta,Terrence,Chander,15/11/1982,terrence16@adventure-works.com,terrence16,Terrence Chander,,Germany,AW00011492,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.76 Safari/537.36"
892,Bahaar Asef zade,Dawn,Wu,31/05/1976,dawn8@adventure-works.com,dawn8,Dawn Wu,,United Kingdom,AW00011493,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2503.0 Safari/537.36"
893,Leyla Asef zade,Jimmy,Gutierrez,25/01/1976,jimmy14@adventure-works.com,jimmy14,Jimmy Gutierrez,,United Kingdom,AW00011494,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.50 (KHTML, like Gecko) Version/9.0 Safari/601.1.50"
894,Gabriela Hernandes,Francis,Jimenez,03/03/1977,francis3@adventure-works.com,francis3,Francis Jimenez,,Germany,AW00011495,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; GWX:RESERVED)
895,Geza Roman,Gary,Ortega,15/04/1976,gary31@adventure-works.com,gary31,Gary Ortega,,United Kingdom,AW00011496,"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25"
896,Leonardo Folliero,Katrina,Nath,22/11/1981,katrina17@adventure-works.com,katrina17,Katrina Nath,,United Kingdom,AW00011497,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
897,Allan Mannik,Arturo,Sun,15/07/1979,arturo14@adventure-works.com,arturo14,Arturo Sun,,Canada,AW00011498,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
898,Gopalgobinda Sikdar,Pedro,Vance,13/05/1980,pedro4@adventure-works.com,pedro4,Pedro Vance,,United States,AW00011499,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12B440 Safari/600.1.4"
899,Chin-Sun Chang,Sarah,Simmons,17/03/1980,sarah40@adventure-works.com,sarah40,Sarah Simmons,,Canada,AW00011500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
900,Lilli Sokk,Brandy,Chandra,03/01/1981,brandy20@adventure-works.com,brandy20,Brandy Chandra,,Canada,AW00011501,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) MsnBot-Media /1.0b"
901,Adrian Andreasson,Jared,Peterson,03/09/1980,jared8@adventure-works.com,jared8,Jared Peterson,,Canada,AW00011502,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0)
902,Kamila Michnova,Dennis,Wu,11/04/1936,dennis8@adventure-works.com,dennis8,Dennis Wu,,United States,AW00011503,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
903,Bing Han,Jordan,Baker,17/10/1936,jordan45@adventure-works.com,jordan45,Jordan Baker,,United States,AW00011504,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.3; WOW64; Trident/7.0)
904,Olafs Rozitis,Jasmine,Powell,04/01/1972,jasmine48@adventure-works.com,jasmine48,Jasmine Powell,,Canada,AW00011505,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G920V Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36"
905,Sara Huiting,Nicholas,Brown,14/11/1971,nicholas6@adventure-works.com,nicholas6,Nicholas Brown,,Canada,AW00011506,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; ASU2JS; rv:11.0) like Gecko
906,Ajitaab Pakalapati,Isabella,Russell,19/05/1972,isabella30@adventure-works.com,isabella30,Isabella Russell,,Canada,AW00011507,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
907,Eugen Agafitei,Elizabeth,Wilson,04/01/1972,elizabeth11@adventure-works.com,elizabeth11,Elizabeth Wilson,,United States,AW00011508,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 AOL/9.7 AOLBuild/4343.4049.US Safari/537.36"
908,Sumati Bhat,Roger,Harui,22/07/1964,roger4@adventure-works.com,roger4,Roger Harui,,United States,AW00011509,"Mozilla/5.0 (X11; CrOS x86_64 6680.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.102 Safari/537.36"
909,Dena Glissen,Seth,Roberts,10/01/1959,seth40@adventure-works.com,seth40,Seth Roberts,,Canada,AW00011510,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T520 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
910,Elina Kaleja,Caleb,Perry,10/06/1964,caleb4@adventure-works.com,caleb4,Caleb Perry,,United States,AW00011511,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Safari/537.36"
911,Liidia Lepp,Natalie,Campbell,05/08/1976,natalie50@adventure-works.com,natalie50,Natalie Campbell,,Canada,AW00011512,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.6.2000 Chrome/30.0.1599.101 Safari/537.36"
912,Volkan senturk,Alyssa,Howard,23/09/1965,alyssa38@adventure-works.com,alyssa38,Alyssa Howard,,Canada,AW00011513,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
913,Violetta KlanCisar,Dalton,Diaz,16/04/1965,dalton67@adventure-works.com,dalton67,Dalton Diaz,,United States,AW00011514,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36"
914,Chandana Shasthri,Shannon,Huang,25/08/1959,shannon6@adventure-works.com,shannon6,Shannon Huang,,United States,AW00011515,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; MAARJS; rv:11.0) like Gecko
915,Ana Florea,Mya,Gonzales,13/10/1976,mya17@adventure-works.com,mya17,Mya Gonzales,,United States,AW00011516,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
916,Pinja Jantunen,Katherine,Bryant,18/12/1959,katherine44@adventure-works.com,katherine44,Katherine Bryant,,United States,AW00011517,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; MALNJS; rv:11.0) like Gecko
917,Pari Hosseini,Edward,Washington,06/11/1960,edward62@adventure-works.com,edward62,Edward Washington,,United States,AW00011518,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T900 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
918,Isidora Morales,Jerome,Navarro,13/09/1960,jerome8@adventure-works.com,jerome8,Jerome Navarro,,Canada,AW00011519,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
919,Kertu Sokk,Jada,Morgan,08/10/1960,jada14@adventure-works.com,jada14,Jada Morgan,,Canada,AW00011520,Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US)
920,Gayatri Gajula,Ariana,Peterson,01/12/1977,ariana4@adventure-works.com,ariana4,Ariana Peterson,,United States,AW00011521,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:39.0) Gecko/20100101 Firefox/39.0
921,Victoria Lacusta,Christian,Hughes,17/06/1972,christian26@adventure-works.com,christian26,Christian Hughes,,United States,AW00011522,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36"
922,Sumati Chatterjee,Lucas,Taylor,07/02/1962,lucas22@adventure-works.com,lucas22,Lucas Taylor,,Canada,AW00011523,"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12D508 Safari/600.1.4"
923,Tai Bach,Alyssa,Jackson,22/07/1961,alyssa11@adventure-works.com,alyssa11,Alyssa Jackson,,United States,AW00011524,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:36.0) Gecko/20100101 Firefox/36.0
924,Eva Schulteisz,Ariana,Cook,08/07/1961,ariana19@adventure-works.com,ariana19,Ariana Cook,,United States,AW00011525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2503.0 Safari/537.36"
925,Can ozcan,Katherine,Diaz,30/01/1973,katherine48@adventure-works.com,katherine48,Katherine Diaz,,Canada,AW00011526,"Mozilla/5.0 (Linux; Android 4.1.2; GT-N8013 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
926,Richard Friar,Jenna,Green,02/12/1961,jenna14@adventure-works.com,jenna14,Jenna Green,,United States,AW00011527,"Mozilla/5.0 (Linux; U; Android 4.4.3; en-us; KFAPWA Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
927,Matyas Sedlar,Joan,Washington,15/08/1968,joan7@adventure-works.com,joan7,Joan Washington,,United States,AW00011528,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
928,Arijit Bhuiyan,Austin,Bryant,16/05/1963,austin14@adventure-works.com,austin14,Austin Bryant,,United States,AW00011529,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)
929,Vladimir Henzl,Andrew,Martinez,23/01/1963,andrew24@adventure-works.com,andrew24,Andrew Martinez,,Canada,AW00011530,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:38.0) Gecko/20100101 Firefox/38.0
930,Shantanu Huq,Nina,Yuan,07/07/1962,nina7@adventure-works.com,nina7,Nina Yuan,,United States,AW00011531,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MALCJS; rv:11.0) like Gecko
931,Nada Jovanovic,Lauren,Miller,26/08/1962,lauren24@adventure-works.com,lauren24,Lauren Miller,,United States,AW00011532,Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0
932,Nicolo Cattaneo,Ebony,Gill,17/07/1968,ebony35@adventure-works.com,ebony35,Ebony Gill,,United States,AW00011533,"Mozilla/5.0 (Linux; Android 5.0.1; SM-N910V Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36"
933,Joel Carrillo,Cameron,Lewis,12/05/1964,cameron39@adventure-works.com,cameron39,Cameron Lewis,,United States,AW00011534,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36"
934,Ivan Sepulveda,Devin,Nelson,31/12/1963,devin32@adventure-works.com,devin32,Devin Nelson,,United States,AW00011535,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B436 Safari/600.1.4"
935,Daevasree Samavedam,Logan,Chow,13/04/1969,logan25@adventure-works.com,logan25,Logan Chow,,United States,AW00011536,"Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/7.0.55539 Mobile/12B466 Safari/600.1.4"
936,Ludmila Smidova,Dakota,Ross,21/09/1963,dakota3@adventure-works.com,dakota3,Dakota Ross,,United States,AW00011537,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4"
937,Manca Hrastovsek,Nicole,Taylor,24/02/1965,nicole9@adventure-works.com,nicole9,Nicole Taylor,,United States,AW00011538,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Safari/537.36"
938,Anna Gyarmathi,Justin,Washington,18/08/1970,justin10@adventure-works.com,justin10,Justin Washington,,United States,AW00011539,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)
939,Ioana Florea,Alberto,Navarro,24/01/1970,alberto11@adventure-works.com,alberto11,Alberto Navarro,,United States,AW00011540,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:37.0) Gecko/20100101 Firefox/37.0
940,Lorin Astrom,Aidan,Ross,09/10/1964,aidan4@adventure-works.com,aidan4,Aidan Ross,,United States,AW00011541,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T310 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
941,Bishwa Chatterjee,Alejandro,Tang,07/09/1979,alejandro30@adventure-works.com,alejandro30,Alejandro Tang,,United Kingdom,AW00011542,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36"
942,Chaayaadaevi Sonti,Sheena,Chande,16/08/1973,sheena13@adventure-works.com,sheena13,Sheena Chande,,France,AW00011543,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 10 Build/LMY48I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
943,Drazenka Jelic,Joel,Garcia,04/05/1979,joel14@adventure-works.com,joel14,Joel Garcia,,Germany,AW00011544,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
944,Ida Celma,Reginald,Dominguez,22/09/1973,reginald20@adventure-works.com,reginald20,Reginald Dominguez,,France,AW00011545,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; TNJB; rv:11.0) like Gecko
945,Hoc Tran,Christine,Chande,11/09/1973,christine10@adventure-works.com,christine10,Christine Chande,,France,AW00011546,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.107 Safari/537.36"
946,David safranek,Cindy,Sai,05/03/1979,cindy6@adventure-works.com,cindy6,Cindy Sai,,France,AW00011547,"Mozilla/5.0 (X11; CrOS x86_64 7077.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
947,Svetlana Todorovic,Raymond,Sanchez,11/04/1974,raymond21@adventure-works.com,raymond21,Raymond Sanchez,,United Kingdom,AW00011548,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
948,Richard Zahradnicek,Crystal,Liang,03/09/1979,crystal17@adventure-works.com,crystal17,Crystal Liang,,United Kingdom,AW00011549,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE)
949,Seo-yun Paik,Deb,Torres,05/08/1979,deb4@adventure-works.com,deb4,Deb Torres,,United Kingdom,AW00011550,"Mozilla/5.0 (Linux; Android 4.4.2; QMV7A Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
950,Emily Whittle,Shannon,Alvarez,21/05/1978,shannon26@adventure-works.com,shannon26,Shannon Alvarez,,France,AW00011551,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53"
951,Eliza Persson,Eddie,Rubio,23/11/1972,eddie21@adventure-works.com,eddie21,Eddie Rubio,,Germany,AW00011552,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
952,Chuan Wattanasin,Sharon,Luo,08/03/1973,sharon12@adventure-works.com,sharon12,Sharon Luo,,United Kingdom,AW00011553,"Mozilla/5.0 (Linux; Android 5.0; SAMSUNG-SM-N900A Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
953,Linh Dao,Sydney,Simmons,27/03/1932,sydney37@adventure-works.com,sydney37,Sydney Simmons,,France,AW00011554,"Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36"
954,Nasrin Omidzadeh,Alexandria,Henderson,04/07/1937,alexandria5@adventure-works.com,alexandria5,Alexandria Henderson,,United Kingdom,AW00011555,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko
955,Raghu Sandhu,Lucas,Evans,10/11/1972,lucas10@adventure-works.com,lucas10,Lucas Evans,,United Kingdom,AW00011556,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/6.0.51363 Mobile/12F69 Safari/600.1.4"
956,Nhung Thach,Felicia,Ramos,14/07/1972,felicia16@adventure-works.com,felicia16,Felicia Ramos,,United Kingdom,AW00011557,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MALNJS; rv:11.0) like Gecko
957,Hee-Young Suh,Ivan,Malhotra,18/02/1973,ivan3@adventure-works.com,ivan3,Ivan Malhotra,,United Kingdom,AW00011558,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.6.2000 Chrome/30.0.1599.101 Safari/537.36"
958,Valentin Tirlea,Frederick,Subram,12/12/1978,frederick12@adventure-works.com,frederick12,Frederick Subram,,Germany,AW00011559,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; ASJB; rv:11.0) like Gecko
959,Dhaatri Chavva,Whitney,Srini,09/08/1978,whitney7@adventure-works.com,whitney7,Whitney Srini,,United Kingdom,AW00011560,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
960,Edgar Jogi,Briana,Dominguez,21/01/1972,briana12@adventure-works.com,briana12,Briana Dominguez,,Germany,AW00011561,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/7.0; TNJB; 1ButtonTaskbar)
961,Rani Ganguly,Jarrod,Gonzalez,17/10/1971,jarrod17@adventure-works.com,jarrod17,Jarrod Gonzalez,,Germany,AW00011562,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
962,Bhagavati Vinjamuri,Cesar,Srini,01/08/1971,cesar7@adventure-works.com,cesar7,Cesar Srini,,United Kingdom,AW00011563,Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 635) like Gecko
963,Be Trang,Jorge,Liang,09/01/1972,jorge19@adventure-works.com,jorge19,Jorge Liang,,Germany,AW00011564,"Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3"
964,Ingrida Zeltina,Erik,Diaz,30/12/1971,erik4@adventure-works.com,erik4,Erik Diaz,,United Kingdom,AW00011565,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0
965,Phoung Cu,April,Shan,01/03/1973,april8@adventure-works.com,april8,April Shan,,France,AW00011566,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
966,Sara Walkky,Carla,Perez,19/09/1978,carla24@adventure-works.com,carla24,Carla Perez,,Germany,AW00011567,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-N910P Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
967,Meera Patel,Alexia,Foster,21/04/1972,alexia13@adventure-works.com,alexia13,Alexia Foster,,United Kingdom,AW00011568,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0
968,Anca Gogean,Troy,Malhotra,06/05/1977,troy5@adventure-works.com,troy5,Troy Malhotra,,United Kingdom,AW00011569,"Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H321 [Pinterest/iOS]"
969,Staffan Persson,Kristin,Andersen,22/07/1971,kristin14@adventure-works.com,kristin14,Kristin Andersen,,Germany,AW00011570,"Mozilla/5.0 (Linux; Android 5.0.1; LGLK430 Build/LRX21Y) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/38.0.2125.102 Safari/537.36"
